subject	session	condition	trial	prime	target	target_category	response_time	accuracy
s28_2018_cm	3	Cz	3	sociale	dispetto	social	580.5	1	
s28_2018_cm	3	Cz	4	quantità	tradizione	social	952.0	1	
s28_2018_cm	3	Cz	5	quantità	quintale	quantity	596.8000000000002	1	
s28_2018_cm	3	Cz	6	quantità	decremento	quantity	567.4000000000001	1	
s28_2018_cm	3	Cz	7	sociale	incremento	quantity	931.5	1	
s28_2018_cm	3	Cz	8	sociale	infamia	social	625.0	1	
s28_2018_cm	3	Cz	9	sociale	cospirazione	social	691.0999999999999	1	
s28_2018_cm	3	Cz	10	sociale	rivalità	social	690.4000000000001	1	
s28_2018_cm	3	Cz	11	sociale	emarginazione	social	441.9000000000001	-1	
s28_2018_cm	3	Cz	12	sociale	quintale	quantity	659.4000000000001	1	
s28_2018_cm	3	Cz	13	quantità	riduzione	quantity	907.4000000000001	1	
s28_2018_cm	3	Cz	14	sociale	grandezza	quantity	674.0	1	
s28_2018_cm	3	Cz	15	sociale	complotto	social	626.0999999999999	1	
s28_2018_cm	3	Cz	16	sociale	scherzo	social	547.5	1	
s28_2018_cm	3	Cz	17	sociale	sfacciataggine	social	792.4000000000001	1	
s28_2018_cm	3	Cz	18	sociale	stazza	quantity	827.2000000000003	1	
s28_2018_cm	3	Cz	19	quantità	notorietà	social	772.5	1	
s28_2018_cm	3	Cz	20	sociale	ingrandimento	quantity	624.5	1	
s28_2018_cm	3	Cz	21	sociale	massa	quantity	610.5999999999999	1	
s28_2018_cm	3	Cz	22	sociale	mole	quantity	700.7000000000003	1	
s28_2018_cm	3	Cz	23	sociale	dilatazione	quantity	747.5999999999999	1	
s28_2018_cm	3	Cz	24	quantità	patto	social	720.3000000000002	1	
s28_2018_cm	3	Cz	25	quantità	sfacciataggine	social	758.3000000000002	1	
s28_2018_cm	3	Cz	26	quantità	complotto	social	691.0	1	
s28_2018_cm	3	Cz	27	quantità	diminuzione	quantity	810.5999999999999	1	
s28_2018_cm	3	Cz	28	sociale	diffamazione	social	924.7000000000003	1	
s28_2018_cm	3	Cz	29	sociale	venerazione	social	802.8000000000002	1	
s28_2018_cm	3	Cz	30	sociale	riduzione	quantity	693.5	1	
s28_2018_cm	3	Cz	31	quantità	venerazione	social	1028.1	1	
s28_2018_cm	3	Cz	32	quantità	mole	quantity	573.7000000000003	1	
s28_2018_cm	3	Cz	33	quantità	cospirazione	social	953.8000000000002	1	
s28_2018_cm	3	Cz	34	quantità	grandezza	quantity	910.5	1	
s28_2018_cm	3	Cz	35	quantità	offesa	social	748.5	1	
s28_2018_cm	3	Cz	36	quantità	socievolezza	social	593.4000000000001	1	
s28_2018_cm	3	Cz	37	quantità	allargamento	quantity	620.0999999999999	1	
s28_2018_cm	3	Cz	38	quantità	servitù	social	630.0999999999999	1	
s28_2018_cm	3	Cz	39	quantità	dispetto	social	1015.5	1	
s28_2018_cm	3	Cz	40	sociale	altruismo	social	745.5999999999999	1	
s28_2018_cm	3	Cz	41	quantità	penuria	quantity	734.3000000000002	-1	
s28_2018_cm	3	Cz	42	quantità	relazione	social	755.7000000000003	1	
s28_2018_cm	3	Cz	43	quantità	fascino	social	616.5	1	
s28_2018_cm	3	Cz	44	sociale	addizione	quantity	746.7000000000003	1	
s28_2018_cm	3	Cz	45	sociale	gentilezza	social	815.4000000000001	1	
s28_2018_cm	3	Cz	46	sociale	servitù	social	609.5	1	
s28_2018_cm	3	Cz	47	quantità	dilatazione	quantity	691.5999999999999	1	
s28_2018_cm	3	Cz	48	sociale	tonnellata	quantity	883.0	1	
s28_2018_cm	3	Cz	49	sociale	competizione	social	914.4000000000001	1	
s28_2018_cm	3	Cz	50	sociale	socievolezza	social	1248.5	1	
s28_2018_cm	3	Cz	51	quantità	grossezza	quantity	697.2000000000003	1	
s28_2018_cm	3	Cz	52	quantità	incremento	quantity	1407.9	1	
s28_2018_cm	3	Cz	53	quantità	etnia	social	594.8000000000002	1	
s28_2018_cm	3	Cz	54	sociale	tradizione	social	1397.4	1	
s28_2018_cm	3	Cz	55	quantità	carico	quantity	720.2000000000003	1	
s28_2018_cm	3	Cz	56	sociale	patto	social	694.4000000000001	1	
s28_2018_cm	3	Cz	57	sociale	catasta	quantity	741.0	-1	
s28_2018_cm	3	Cz	58	quantità	catasta	quantity	842.5999999999999	1	
s28_2018_cm	3	Cz	59	quantità	immensità	quantity	819.3000000000002	1	
s28_2018_cm	3	Cz	60	quantità	nomea	social	701.4000000000001	1	
s28_2018_cm	3	Cz	61	quantità	ingrandimento	quantity	676.2000000000003	1	
s28_2018_cm	3	Cz	62	sociale	dissenso	social	1011.5	1	
s28_2018_cm	3	Cz	63	quantità	sudditanza	social	837.7000000000003	1	
s28_2018_cm	3	Cz	64	sociale	etnia	social	591.0999999999999	1	
s28_2018_cm	3	Cz	65	quantità	stazza	quantity	762.4000000000001	1	
s28_2018_cm	3	Cz	66	quantità	carenza	quantity	758.5999999999999	1	
s28_2018_cm	3	Cz	67	sociale	accrescimento	quantity	803.4000000000001	1	
s28_2018_cm	3	Cz	68	sociale	enormità	quantity	1158.1	1	
s28_2018_cm	3	Cz	69	sociale	plebe	social	626.7000000000003	1	
s28_2018_cm	3	Cz	70	quantità	estensione	quantity	788.3000000000002	1	
s28_2018_cm	3	Cz	71	sociale	lusinga	social	1191.7000000000003	1	
s28_2018_cm	3	Cz	72	quantità	scherzo	social	651.0999999999999	1	
s28_2018_cm	3	Cz	73	sociale	nomea	social	539.9000000000001	1	
s28_2018_cm	3	Cz	74	quantità	dissenso	social	1049.1	1	
s28_2018_cm	3	Cz	75	sociale	diminuzione	quantity	1306.0	1	
s28_2018_cm	3	Cz	76	quantità	lusinga	social	640.7000000000003	1	
s28_2018_cm	3	Cz	77	sociale	immensità	quantity	1346.2000000000003	1	
s28_2018_cm	3	Cz	78	quantità	addizione	quantity	758.9000000000001	1	
s28_2018_cm	3	Cz	79	quantità	enormità	quantity	539.8000000000002	1	
s28_2018_cm	3	Cz	80	quantità	alleanza	social	609.2000000000003	1	
s28_2018_cm	3	Cz	81	sociale	alleanza	social	835.0999999999999	1	
s28_2018_cm	3	Cz	82	sociale	penuria	quantity	1524.6	-1	
s28_2018_cm	3	Cz	83	sociale	espansione	quantity	962.5999999999999	1	
s28_2018_cm	3	Cz	84	quantità	gentilezza	social	966.7000000000003	1	
s28_2018_cm	3	Cz	85	sociale	allargamento	quantity	634.9000000000001	1	
s28_2018_cm	3	Cz	86	quantità	rivalità	social	1100.3000000000002	1	
s28_2018_cm	3	Cz	87	sociale	accumulo	quantity	707.0	1	
s28_2018_cm	3	Cz	88	quantità	infamia	social	889.9000000000001	1	
s28_2018_cm	3	Cz	89	quantità	diffamazione	social	833.3000000000002	1	
s28_2018_cm	3	Cz	90	quantità	massa	quantity	522.7000000000003	1	
s28_2018_cm	3	Cz	91	sociale	sudditanza	social	832.5999999999999	1	
s28_2018_cm	3	Cz	92	sociale	fascino	social	1002.0999999999999	1	
s28_2018_cm	3	Cz	93	quantità	accumulo	quantity	1380.9	-1	
s28_2018_cm	3	Cz	94	sociale	notorietà	social	736.4000000000001	1	
s28_2018_cm	3	Cz	95	quantità	competizione	social	789.7000000000003	1	
s28_2018_cm	3	Cz	96	sociale	carenza	quantity	905.0999999999999	1	
s28_2018_cm	3	Cz	97	quantità	accrescimento	quantity	1088.0	1	
s28_2018_cm	3	Cz	98	quantità	altruismo	social	1447.4	1	
s28_2018_cm	3	Cz	99	sociale	cumulo	quantity	824.0	1	
s28_2018_cm	3	Cz	100	quantità	frazione	quantity	730.3000000000002	1	
s28_2018_cm	3	Cz	101	sociale	relazione	social	903.7000000000003	1	
s28_2018_cm	3	Cz	102	quantità	emarginazione	social	1646.4	1	
s28_2018_cm	3	Cz	103	quantità	plebe	social	583.2000000000003	1	
s28_2018_cm	3	Cz	104	quantità	tonnellata	quantity	650.5999999999999	1	
s28_2018_cm	3	Cz	105	sociale	frazione	quantity	803.4000000000001	1	
s28_2018_cm	3	Cz	106	quantità	porzione	quantity	1054.1	1	
s28_2018_cm	3	Cz	107	sociale	decremento	quantity	790.9000000000001	1	
s28_2018_cm	3	Cz	108	quantità	espansione	quantity	922.3000000000002	1	
s28_2018_cm	3	Cz	109	sociale	porzione	quantity	736.2000000000003	1	
s28_2018_cm	3	Cz	110	sociale	grossezza	quantity	605.8000000000002	1	
s28_2018_cm	3	Cz	111	sociale	estensione	quantity	696.5999999999999	1	
s28_2018_cm	3	Cz	112	sociale	carico	quantity	695.3000000000002	1	
s35_2018_gp	2	rSATL	1	quantità	altruismo	social	672.9000000000001	1	
s35_2018_gp	2	rSATL	2	sociale	offesa	social	601.0	1	
s35_2018_gp	2	rSATL	3	quantità	addizione	quantity	507.8000000000002	1	
s35_2018_gp	2	rSATL	4	sociale	enormità	quantity	554.5	1	
s35_2018_gp	2	rSATL	5	sociale	grossezza	quantity	687.3000000000002	1	
s35_2018_gp	2	rSATL	6	sociale	servitù	social	590.7000000000003	1	
s35_2018_gp	2	rSATL	7	sociale	penuria	quantity	714.0999999999999	1	
s35_2018_gp	2	rSATL	8	sociale	alleanza	social	576.2000000000003	1	
s35_2018_gp	2	rSATL	9	sociale	altruismo	social	611.5999999999999	1	
s35_2018_gp	2	rSATL	10	sociale	mole	quantity	509.5999999999999	1	
s35_2018_gp	2	rSATL	11	quantità	dilatazione	quantity	595.5999999999999	1	
s35_2018_gp	2	rSATL	12	quantità	complotto	social	486.5	1	
s35_2018_gp	2	rSATL	13	sociale	sfacciataggine	social	645.9000000000001	1	
s35_2018_gp	2	rSATL	14	sociale	gentilezza	social	598.7000000000003	1	
s35_2018_gp	2	rSATL	15	sociale	stazza	quantity	665.4000000000001	-1	
s35_2018_gp	2	rSATL	16	quantità	etnia	social	577.5	1	
s35_2018_gp	2	rSATL	17	quantità	accrescimento	quantity	540.9000000000001	1	
s35_2018_gp	2	rSATL	18	sociale	addizione	quantity	570.2000000000003	1	
s35_2018_gp	2	rSATL	19	quantità	ingrandimento	quantity	518.4000000000001	1	
s35_2018_gp	2	rSATL	20	sociale	competizione	social	652.9000000000001	1	
s35_2018_gp	2	rSATL	21	quantità	rivalità	social	517.3000000000002	1	
s35_2018_gp	2	rSATL	22	sociale	notorietà	social	691.2000000000003	1	
s35_2018_gp	2	rSATL	23	sociale	emarginazione	social	738.5999999999999	1	
s35_2018_gp	2	rSATL	24	sociale	relazione	social	832.2000000000003	1	
s35_2018_gp	2	rSATL	25	sociale	nomea	social	697.5999999999999	1	
s35_2018_gp	2	rSATL	26	quantità	estensione	quantity	512.3000000000002	1	
s35_2018_gp	2	rSATL	27	quantità	dispetto	social	982.4000000000001	1	
s35_2018_gp	2	rSATL	28	quantità	competizione	social	913.7000000000003	-1	
s35_2018_gp	2	rSATL	29	quantità	offesa	social	671.9000000000001	1	
s35_2018_gp	2	rSATL	30	quantità	fascino	social	647.9000000000001	1	
s35_2018_gp	2	rSATL	31	quantità	grossezza	quantity	616.5999999999999	1	
s35_2018_gp	2	rSATL	32	quantità	quintale	quantity	594.9000000000001	1	
s35_2018_gp	2	rSATL	33	sociale	tradizione	social	565.5	1	
s35_2018_gp	2	rSATL	34	quantità	sfacciataggine	social	753.5	1	
s35_2018_gp	2	rSATL	35	sociale	carenza	quantity	846.4000000000001	1	
s35_2018_gp	2	rSATL	36	sociale	dilatazione	quantity	567.2000000000003	1	
s35_2018_gp	2	rSATL	37	sociale	immensità	quantity	635.3000000000002	1	
s35_2018_gp	2	rSATL	38	sociale	patto	social	604.5	1	
s35_2018_gp	2	rSATL	39	quantità	decremento	quantity	495.3000000000002	1	
s35_2018_gp	2	rSATL	40	quantità	mole	quantity	558.0999999999999	1	
s35_2018_gp	2	rSATL	41	sociale	riduzione	quantity	610.8000000000002	1	
s35_2018_gp	2	rSATL	42	quantità	allargamento	quantity	484.9000000000001	1	
s35_2018_gp	2	rSATL	43	sociale	complotto	social	732.3000000000002	1	
s35_2018_gp	2	rSATL	44	quantità	sudditanza	social	593.9000000000001	1	
s35_2018_gp	2	rSATL	45	quantità	servitù	social	652.5	1	
s35_2018_gp	2	rSATL	46	quantità	penuria	quantity	605.2000000000003	-1	
s35_2018_gp	2	rSATL	47	sociale	sudditanza	social	600.0999999999999	1	
s35_2018_gp	2	rSATL	48	quantità	tradizione	social	570.7000000000003	1	
s35_2018_gp	2	rSATL	49	sociale	decremento	quantity	542.8000000000002	1	
s35_2018_gp	2	rSATL	50	sociale	carico	quantity	595.7000000000003	1	
s35_2018_gp	2	rSATL	51	sociale	fascino	social	454.4000000000001	1	
s35_2018_gp	2	rSATL	52	quantità	enormità	quantity	599.2000000000003	1	
s35_2018_gp	2	rSATL	53	quantità	alleanza	social	497.8000000000002	1	
s35_2018_gp	2	rSATL	54	sociale	ingrandimento	quantity	536.5	1	
s35_2018_gp	2	rSATL	55	quantità	relazione	social	549.9000000000001	1	
s35_2018_gp	2	rSATL	56	quantità	lusinga	social	578.8000000000002	1	
s35_2018_gp	2	rSATL	57	sociale	scherzo	social	558.0999999999999	1	
s35_2018_gp	2	rSATL	58	sociale	incremento	quantity	555.0	1	
s35_2018_gp	2	rSATL	59	sociale	catasta	quantity	455.7000000000003	-1	
s35_2018_gp	2	rSATL	60	quantità	notorietà	social	624.5	1	
s35_2018_gp	2	rSATL	61	sociale	cospirazione	social	906.4000000000001	-1	
s35_2018_gp	2	rSATL	62	quantità	dissenso	social	1153.3000000000002	1	
s35_2018_gp	2	rSATL	63	quantità	immensità	quantity	622.0999999999999	1	
s35_2018_gp	2	rSATL	64	quantità	carico	quantity	552.2000000000003	1	
s35_2018_gp	2	rSATL	65	quantità	cospirazione	social	484.9000000000001	1	
s35_2018_gp	2	rSATL	66	quantità	stazza	quantity	476.3000000000002	-1	
s35_2018_gp	2	rSATL	67	sociale	frazione	quantity	619.7000000000003	1	
s35_2018_gp	2	rSATL	68	quantità	carenza	quantity	581.7000000000003	-1	
s35_2018_gp	2	rSATL	69	quantità	infamia	social	625.0999999999999	1	
s35_2018_gp	2	rSATL	70	quantità	frazione	quantity	547.3000000000002	1	
s35_2018_gp	2	rSATL	71	quantità	socievolezza	social	567.9000000000001	1	
s35_2018_gp	2	rSATL	72	quantità	grandezza	quantity	532.2000000000003	1	
s35_2018_gp	2	rSATL	73	quantità	diffamazione	social	673.5999999999999	1	
s35_2018_gp	2	rSATL	74	sociale	massa	quantity	553.5	1	
s35_2018_gp	2	rSATL	75	quantità	plebe	social	550.4000000000001	1	
s35_2018_gp	2	rSATL	76	sociale	allargamento	quantity	563.0999999999999	1	
s35_2018_gp	2	rSATL	77	quantità	riduzione	quantity	503.0999999999999	1	
s35_2018_gp	2	rSATL	78	sociale	accrescimento	quantity	486.0	1	
s35_2018_gp	2	rSATL	79	sociale	diminuzione	quantity	589.2000000000003	1	
s35_2018_gp	2	rSATL	80	quantità	scherzo	social	480.8000000000002	1	
s35_2018_gp	2	rSATL	81	sociale	grandezza	quantity	488.0999999999999	1	
s35_2018_gp	2	rSATL	82	quantità	incremento	quantity	511.5999999999999	1	
s35_2018_gp	2	rSATL	83	quantità	accumulo	quantity	517.7000000000003	1	
s35_2018_gp	2	rSATL	84	sociale	diffamazione	social	523.8000000000002	1	
s35_2018_gp	2	rSATL	85	quantità	diminuzione	quantity	697.9000000000001	1	
s35_2018_gp	2	rSATL	86	sociale	lusinga	social	568.5999999999999	1	
s35_2018_gp	2	rSATL	87	quantità	gentilezza	social	500.5	1	
s35_2018_gp	2	rSATL	88	quantità	massa	quantity	443.4000000000001	1	
s35_2018_gp	2	rSATL	89	sociale	estensione	quantity	476.2000000000003	1	
s35_2018_gp	2	rSATL	90	sociale	dispetto	social	483.5	1	
s35_2018_gp	2	rSATL	91	quantità	tonnellata	quantity	578.9000000000001	1	
s35_2018_gp	2	rSATL	92	sociale	quintale	quantity	414.4000000000001	1	
s35_2018_gp	2	rSATL	93	sociale	etnia	social	584.5	1	
s35_2018_gp	2	rSATL	94	sociale	rivalità	social	555.9000000000001	1	
s35_2018_gp	2	rSATL	95	sociale	accumulo	quantity	560.7000000000003	1	
s35_2018_gp	2	rSATL	96	sociale	plebe	social	516.5999999999999	1	
s35_2018_gp	2	rSATL	97	quantità	patto	social	610.8000000000002	1	
s35_2018_gp	2	rSATL	98	quantità	espansione	quantity	772.9000000000001	-1	
s35_2018_gp	2	rSATL	99	sociale	tonnellata	quantity	497.0	1	
s35_2018_gp	2	rSATL	100	sociale	infamia	social	567.7000000000003	1	
s35_2018_gp	2	rSATL	101	sociale	dissenso	social	651.8000000000002	1	
s35_2018_gp	2	rSATL	102	quantità	porzione	quantity	940.4000000000001	1	
s35_2018_gp	2	rSATL	103	sociale	venerazione	social	522.0	1	
s35_2018_gp	2	rSATL	104	sociale	socievolezza	social	528.0999999999999	1	
s35_2018_gp	2	rSATL	105	sociale	espansione	quantity	453.5	1	
s35_2018_gp	2	rSATL	106	sociale	porzione	quantity	726.2000000000003	1	
s35_2018_gp	2	rSATL	107	sociale	cumulo	quantity	563.5999999999999	1	
s35_2018_gp	2	rSATL	108	quantità	cumulo	quantity	471.5999999999999	1	
s35_2018_gp	2	rSATL	109	quantità	catasta	quantity	479.7000000000003	-1	
s35_2018_gp	2	rSATL	110	quantità	emarginazione	social	719.2000000000003	1	
s35_2018_gp	2	rSATL	111	quantità	nomea	social	589.3000000000002	1	
s35_2018_gp	2	rSATL	112	quantità	venerazione	social	536.7000000000003	1	
s36_2018_gc	2	Cz	1	quantità	cospirazione	social	649.0999999999999	1	
s36_2018_gc	2	Cz	2	sociale	relazione	social	634.0	1	
s36_2018_gc	2	Cz	3	quantità	relazione	social	499.4000000000001	1	
s36_2018_gc	2	Cz	4	quantità	fascino	social	594.2000000000003	1	
s36_2018_gc	2	Cz	5	sociale	socievolezza	social	516.8000000000002	1	
s36_2018_gc	2	Cz	6	sociale	massa	quantity	554.8000000000002	-1	
s36_2018_gc	2	Cz	7	quantità	carenza	quantity	519.7000000000003	-1	
s36_2018_gc	2	Cz	8	sociale	diminuzione	quantity	581.7000000000003	1	
s36_2018_gc	2	Cz	9	sociale	frazione	quantity	737.2000000000003	1	
s36_2018_gc	2	Cz	10	sociale	patto	social	502.5	1	
s36_2018_gc	2	Cz	11	quantità	catasta	quantity	1045.3000000000002	-1	
s36_2018_gc	2	Cz	12	sociale	grandezza	quantity	582.2000000000003	1	
s36_2018_gc	2	Cz	13	quantità	penuria	quantity	649.4000000000001	-1	
s36_2018_gc	2	Cz	14	quantità	offesa	social	706.3000000000002	1	
s36_2018_gc	2	Cz	15	quantità	incremento	quantity	768.9000000000001	1	
s36_2018_gc	2	Cz	16	sociale	offesa	social	533.0	1	
s36_2018_gc	2	Cz	17	quantità	carico	quantity	794.5999999999999	1	
s36_2018_gc	2	Cz	18	quantità	emarginazione	social	565.3000000000002	1	
s36_2018_gc	2	Cz	19	sociale	servitù	social	617.3000000000002	1	
s36_2018_gc	2	Cz	20	sociale	nomea	social	635.5	1	
s36_2018_gc	2	Cz	21	quantità	notorietà	social	580.8000000000002	1	
s36_2018_gc	2	Cz	22	sociale	dilatazione	quantity	808.3000000000002	1	
s36_2018_gc	2	Cz	23	quantità	alleanza	social	603.0999999999999	1	
s36_2018_gc	2	Cz	24	sociale	plebe	social	557.8000000000002	1	
s36_2018_gc	2	Cz	25	sociale	grossezza	quantity	626.5999999999999	1	
s36_2018_gc	2	Cz	26	sociale	espansione	quantity	619.9000000000001	-1	
s36_2018_gc	2	Cz	27	sociale	scherzo	social	590.0999999999999	1	
s36_2018_gc	2	Cz	28	quantità	diminuzione	quantity	601.5	-1	
s36_2018_gc	2	Cz	29	sociale	enormità	quantity	1308.1	1	
s36_2018_gc	2	Cz	30	sociale	quintale	quantity	563.0	1	
s36_2018_gc	2	Cz	31	quantità	plebe	social	567.0999999999999	1	
s36_2018_gc	2	Cz	32	quantità	gentilezza	social	539.0999999999999	1	
s36_2018_gc	2	Cz	33	quantità	dissenso	social	544.5	1	
s36_2018_gc	2	Cz	34	sociale	lusinga	social	589.2000000000003	1	
s36_2018_gc	2	Cz	35	sociale	dissenso	social	616.5999999999999	1	
s36_2018_gc	2	Cz	36	quantità	altruismo	social	626.7000000000003	1	
s36_2018_gc	2	Cz	37	sociale	penuria	quantity	820.0999999999999	1	
s36_2018_gc	2	Cz	38	quantità	enormità	quantity	574.2000000000003	1	
s36_2018_gc	2	Cz	39	quantità	sudditanza	social	610.3000000000002	1	
s36_2018_gc	2	Cz	40	quantità	sfacciataggine	social	628.4000000000001	1	
s36_2018_gc	2	Cz	41	sociale	carico	quantity	1077.8000000000002	1	
s36_2018_gc	2	Cz	42	quantità	complotto	social	557.4000000000001	1	
s36_2018_gc	2	Cz	43	quantità	venerazione	social	570.0999999999999	1	
s36_2018_gc	2	Cz	44	sociale	addizione	quantity	638.0999999999999	1	
s36_2018_gc	2	Cz	45	quantità	tradizione	social	615.5999999999999	1	
s36_2018_gc	2	Cz	46	sociale	riduzione	quantity	753.5999999999999	1	
s36_2018_gc	2	Cz	47	quantità	dispetto	social	590.5	1	
s36_2018_gc	2	Cz	48	quantità	etnia	social	585.9000000000001	1	
s36_2018_gc	2	Cz	49	quantità	accumulo	quantity	693.2000000000003	1	
s36_2018_gc	2	Cz	50	sociale	emarginazione	social	611.9000000000001	1	
s36_2018_gc	2	Cz	51	sociale	stazza	quantity	758.0999999999999	1	
s36_2018_gc	2	Cz	52	sociale	accumulo	quantity	642.8000000000002	1	
s36_2018_gc	2	Cz	53	quantità	cumulo	quantity	811.5	1	
s36_2018_gc	2	Cz	54	sociale	sudditanza	social	493.7000000000003	1	
s36_2018_gc	2	Cz	55	quantità	frazione	quantity	532.5	1	
s36_2018_gc	2	Cz	56	quantità	diffamazione	social	625.8000000000002	1	
s36_2018_gc	2	Cz	57	quantità	stazza	quantity	675.2000000000003	1	
s36_2018_gc	2	Cz	58	sociale	accrescimento	quantity	547.3000000000002	-1	
s36_2018_gc	2	Cz	59	quantità	scherzo	social	560.0	1	
s36_2018_gc	2	Cz	60	quantità	accrescimento	quantity	804.0999999999999	1	
s36_2018_gc	2	Cz	61	quantità	allargamento	quantity	735.0	1	
s36_2018_gc	2	Cz	62	sociale	alleanza	social	636.3000000000002	1	
s36_2018_gc	2	Cz	63	sociale	rivalità	social	629.7000000000003	1	
s36_2018_gc	2	Cz	64	sociale	allargamento	quantity	695.0999999999999	1	
s36_2018_gc	2	Cz	65	quantità	grandezza	quantity	621.8000000000002	1	
s36_2018_gc	2	Cz	66	sociale	ingrandimento	quantity	511.9000000000001	1	
s36_2018_gc	2	Cz	67	quantità	addizione	quantity	478.0	1	
s36_2018_gc	2	Cz	68	quantità	patto	social	605.5999999999999	1	
s36_2018_gc	2	Cz	69	sociale	fascino	social	600.3000000000002	1	
s36_2018_gc	2	Cz	70	sociale	competizione	social	539.0999999999999	1	
s36_2018_gc	2	Cz	71	sociale	infamia	social	608.3000000000002	1	
s36_2018_gc	2	Cz	72	quantità	servitù	social	595.0999999999999	1	
s36_2018_gc	2	Cz	73	sociale	cumulo	quantity	581.8000000000002	1	
s36_2018_gc	2	Cz	74	quantità	socievolezza	social	577.2000000000003	1	
s36_2018_gc	2	Cz	75	sociale	notorietà	social	716.7000000000003	1	
s36_2018_gc	2	Cz	76	sociale	cospirazione	social	554.8000000000002	1	
s36_2018_gc	2	Cz	77	sociale	decremento	quantity	607.5	-1	
s36_2018_gc	2	Cz	78	quantità	riduzione	quantity	586.4000000000001	1	
s36_2018_gc	2	Cz	79	quantità	mole	quantity	477.8000000000002	1	
s36_2018_gc	2	Cz	80	quantità	estensione	quantity	733.0999999999999	1	
s36_2018_gc	2	Cz	81	sociale	estensione	quantity	538.5	1	
s36_2018_gc	2	Cz	82	quantità	porzione	quantity	543.9000000000001	1	
s36_2018_gc	2	Cz	83	sociale	mole	quantity	484.8000000000002	1	
s36_2018_gc	2	Cz	84	sociale	carenza	quantity	764.0999999999999	1	
s36_2018_gc	2	Cz	85	quantità	lusinga	social	576.2000000000003	1	
s36_2018_gc	2	Cz	86	sociale	dispetto	social	499.7000000000003	1	
s36_2018_gc	2	Cz	87	sociale	immensità	quantity	650.3000000000002	1	
s36_2018_gc	2	Cz	88	quantità	infamia	social	795.2000000000003	1	
s36_2018_gc	2	Cz	89	sociale	tradizione	social	622.0	1	
s36_2018_gc	2	Cz	90	quantità	espansione	quantity	599.9000000000001	1	
s36_2018_gc	2	Cz	91	sociale	catasta	quantity	1082.8000000000002	1	
s36_2018_gc	2	Cz	92	sociale	tonnellata	quantity	602.0999999999999	1	
s36_2018_gc	2	Cz	93	quantità	dilatazione	quantity	717.0	1	
s36_2018_gc	2	Cz	94	sociale	incremento	quantity	538.9000000000001	1	
s36_2018_gc	2	Cz	95	quantità	rivalità	social	584.3000000000002	1	
s36_2018_gc	2	Cz	96	sociale	complotto	social	563.9000000000001	1	
s36_2018_gc	2	Cz	97	sociale	sfacciataggine	social	535.8000000000002	1	
s36_2018_gc	2	Cz	98	quantità	competizione	social	573.3000000000002	1	
s36_2018_gc	2	Cz	99	sociale	porzione	quantity	697.5	1	
s36_2018_gc	2	Cz	100	quantità	ingrandimento	quantity	552.2000000000003	1	
s36_2018_gc	2	Cz	101	quantità	immensità	quantity	485.0	1	
s36_2018_gc	2	Cz	102	quantità	decremento	quantity	484.3000000000002	1	
s36_2018_gc	2	Cz	103	sociale	venerazione	social	539.8000000000002	1	
